,win,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA
14179,0,2.2,3.3,3.25,2.15,3.25,3.0,2.3,3.1,2.8,2.2,3.4,3.2
14180,1,1.67,3.75,5.0,1.6,3.4,5.25,1.7,3.4,4.3,1.73,3.5,5.0
14181,1,2.4,3.25,2.9,2.3,3.25,2.7,2.3,3.1,2.8,2.4,3.4,2.8
14182,1,2.1,3.3,3.5,2.0,3.1,3.5,2.2,3.1,3.0,2.0,3.3,3.5
14183,0,1.91,3.4,4.0,1.95,3.3,3.8,1.9,3.2,3.6,1.8,3.6,4.33
14184,2,6.0,4.0,1.53,6.25,4.1,1.55,4.8,3.6,1.6,5.5,3.75,1.62
14185,0,2.2,3.4,3.2,2.15,3.2,3.3,2.2,3.1,3.0,2.1,3.3,3.5
14186,1,1.73,3.5,5.0,1.65,3.6,5.0,1.7,3.4,4.3,1.67,3.6,5.0
14187,0,1.91,3.4,4.0,1.88,3.2,4.25,1.8,3.2,4.0,1.8,3.5,4.5
14188,1,1.6,3.75,5.75,1.53,3.9,5.75,1.55,3.7,5.0,1.53,4.0,6.0
14189,2,1.91,3.4,4.0,1.95,3.4,3.7,1.8,3.2,4.0,1.83,3.5,4.2
14190,1,2.2,3.3,3.25,2.2,3.1,3.3,2.2,3.1,3.0,2.2,3.2,3.4
14191,1,2.5,3.25,2.8,2.6,2.85,2.9,2.3,3.2,2.75,2.5,3.3,2.75
14192,1,2.6,3.2,2.75,2.4,3.2,2.6,2.5,3.1,2.6,2.5,3.3,2.75
14193,1,2.15,3.25,3.5,2.15,3.2,3.3,1.9,3.2,3.6,2.1,3.4,3.4
14194,2,3.2,3.4,2.2,3.2,3.2,2.2,2.7,3.1,2.4,3.0,3.4,2.3
14195,2,5.5,3.75,1.62,5.0,3.6,1.65,4.5,3.5,1.65,5.0,3.75,1.67
14196,1,2.1,3.3,3.5,2.1,3.2,3.4,2.2,3.1,3.0,2.0,3.4,3.75
14197,2,2.5,3.3,2.8,2.55,3.2,2.65,2.2,3.1,3.0,2.5,3.25,2.8
14198,2,5.5,3.6,1.67,5.5,3.6,1.6,5.0,3.7,1.55,6.0,3.6,1.62
14199,2,1.91,3.4,4.0,1.88,3.25,4.1,1.8,3.3,3.9,1.83,3.4,4.5
14200,1,2.2,3.25,3.3,2.1,3.2,3.4,1.85,3.2,3.8,2.1,3.3,3.6
14201,2,2.1,3.4,3.4,1.95,3.25,3.6,1.9,3.2,3.6,2.05,3.4,3.5
14202,0,1.5,4.33,6.0,1.4,4.0,7.25,1.45,3.9,6.0,1.5,4.33,6.0
14203,0,2.5,3.25,2.8,2.25,3.3,2.85,2.3,3.1,2.8,2.38,3.3,2.9
14204,1,2.0,3.5,3.6,1.95,3.3,3.5,1.85,3.3,3.7,1.91,3.4,4.0
14205,0,2.1,3.3,3.5,2.1,3.1,3.3,1.8,3.3,3.9,2.05,3.3,3.6
14206,1,2.3,3.25,3.1,2.15,3.2,3.1,2.3,3.1,2.8,2.25,3.3,3.1
14207,0,1.91,3.4,4.0,1.85,3.3,3.9,1.9,3.2,3.6,1.91,3.4,4.0
14208,1,2.0,3.4,3.75,1.95,3.3,3.5,1.9,3.2,3.6,2.0,3.4,3.75
14209,2,2.0,3.6,3.5,2.1,3.3,3.1,2.1,3.2,3.1,2.2,3.3,3.3
14210,1,2.2,3.4,3.2,2.1,3.2,3.2,2.1,3.1,3.2,2.2,3.4,3.2
14211,1,6.0,4.0,1.55,5.25,3.8,1.55,5.0,3.7,1.55,6.0,3.75,1.57
14212,1,2.05,3.4,3.6,1.87,3.4,3.7,2.0,3.2,3.3,2.0,3.4,3.75
14213,0,1.91,3.4,4.0,1.9,3.3,3.7,1.85,3.2,3.8,1.9,3.4,4.0
14214,1,4.33,3.6,1.8,4.4,3.5,1.7,3.5,3.3,1.9,4.33,3.6,1.8
14215,1,1.95,3.4,3.8,1.87,3.4,3.7,1.9,3.2,3.5,1.95,3.6,3.6
14216,0,1.83,3.5,4.2,1.85,3.25,4.0,1.85,3.2,3.8,1.83,3.5,4.33
14217,1,2.1,3.25,3.6,1.95,3.2,3.6,2.0,3.2,3.3,2.0,3.3,3.75
14218,2,5.5,4.0,1.57,5.0,3.6,1.6,4.3,3.4,1.7,4.5,3.5,1.62
14219,2,2.5,3.3,2.75,2.4,3.3,2.6,2.3,3.2,2.75,2.2,3.25,2.75
14220,1,1.7,3.5,5.25,1.7,3.6,4.33,1.7,3.4,4.3,1.72,3.5,5.0
14221,1,1.8,3.5,4.5,1.75,3.4,4.2,1.75,3.3,4.2,1.83,3.4,4.5
14222,2,2.4,3.2,3.0,2.2,3.2,3.0,2.1,3.1,3.2,2.3,3.25,3.1
14223,2,8.0,4.5,1.4,7.0,4.1,1.4,5.5,3.8,1.5,7.0,4.0,1.5
14224,1,1.95,3.5,3.75,2.0,3.5,3.2,1.8,3.3,3.9,1.8,3.6,4.33
14225,2,2.3,3.25,2.88,2.3,3.25,2.8,2.3,3.1,2.8,2.37,3.3,2.9
14226,1,2.2,3.4,3.2,2.1,3.3,3.1,2.1,3.1,3.2,2.05,3.4,3.5
14227,1,2.0,3.5,3.6,2.0,3.3,3.4,2.1,3.1,3.2,1.95,3.5,3.75
14228,0,2.8,3.3,2.5,2.55,3.25,2.5,2.4,3.1,2.7,2.62,3.3,2.6
14229,1,1.8,3.8,4.0,1.75,3.5,4.1,1.8,3.2,4.0,1.72,3.5,4.5
14230,1,1.5,4.2,6.5,1.4,4.33,6.5,1.4,4.0,6.5,1.44,4.33,7.0
14231,1,1.8,3.8,4.0,1.7,3.8,4.0,1.8,3.3,3.9,1.8,3.6,4.2
14232,2,1.8,3.5,4.5,1.7,3.6,4.33,1.65,3.5,4.5,1.72,3.75,4.5
14233,0,5.25,4.2,1.57,5.0,3.6,1.6,5.0,3.7,1.55,5.0,3.75,1.67
14234,1,2.25,3.3,3.2,2.1,3.3,3.1,2.1,3.1,3.2,2.15,3.4,3.3
14235,1,2.05,3.4,3.5,2.05,3.3,3.25,1.9,3.2,3.6,2.0,3.4,3.75
14236,1,2.1,3.4,3.4,1.87,3.3,3.8,2.0,3.2,3.3,1.9,3.4,4.0
14237,1,1.91,3.5,4.0,1.91,3.3,3.6,1.85,3.2,3.8,1.83,3.5,4.2
14238,1,1.8,3.6,4.33,1.8,3.6,3.7,1.8,3.2,4.0,1.83,3.5,4.33
14239,1,1.8,3.6,4.33,1.72,3.6,4.2,1.8,3.4,4.0,1.75,3.6,4.5
14240,2,2.5,3.4,2.7,2.4,3.25,2.65,2.4,3.2,2.7,2.6,3.3,2.75
14241,1,3.8,3.6,1.91,3.5,3.4,1.91,3.7,3.3,1.9,3.75,3.6,1.95
14242,2,9.0,5.5,1.3,7.5,4.5,1.34,7.3,4.5,1.35,9.0,5.0,1.33
14243,0,2.15,3.4,3.3,2.2,3.25,3.0,2.0,3.3,3.3,2.2,3.5,3.1
14244,1,3.0,3.4,2.3,2.75,3.3,2.3,2.6,3.2,2.5,2.7,3.4,2.5
14245,2,5.75,4.0,1.57,4.75,3.5,1.65,4.3,3.4,1.75,5.0,3.75,1.67
14246,0,3.0,3.25,2.38,2.95,3.3,2.2,2.6,3.2,2.5,3.0,3.3,2.37
14247,0,3.6,3.5,2.0,3.4,3.25,2.0,3.1,3.3,2.1,4.0,3.2,2.0
14248,2,3.6,3.5,2.0,3.2,3.2,2.1,3.7,3.3,1.9,3.6,3.3,2.05
14249,1,5.25,4.2,1.57,4.5,3.7,1.65,4.4,3.5,1.7,5.0,3.6,1.7
14250,2,2.4,3.4,2.8,2.45,3.2,2.65,2.1,3.3,3.1,2.25,3.3,3.2
14251,1,3.1,3.3,2.3,2.85,3.25,2.25,2.8,3.2,2.3,3.0,3.25,2.4
14252,1,2.2,3.25,3.3,2.15,3.25,3.1,2.0,3.3,3.3,2.2,3.25,3.3
14253,0,2.7,3.4,2.5,2.6,3.2,2.5,2.4,3.2,2.7,2.6,3.3,2.62
14254,1,2.1,3.5,3.3,2.1,3.3,3.1,2.2,3.2,3.0,2.2,3.3,3.4
14255,0,2.9,3.4,2.38,2.75,3.3,2.3,2.6,3.2,2.5,2.75,3.3,2.5
14256,2,2.88,3.3,2.4,2.65,3.25,2.4,2.5,3.2,2.6,2.75,3.3,2.5
14257,2,2.6,3.4,2.6,2.5,3.3,2.5,2.5,3.2,2.6,2.5,3.3,2.75
14258,2,9.5,5.5,1.29,8.5,5.0,1.28,8.5,4.8,1.3,11.0,5.75,1.25
14259,2,2.6,3.4,2.6,2.6,3.3,2.4,2.6,3.1,2.6,2.62,3.2,2.7
14260,0,3.2,3.5,2.15,3.3,3.4,2.0,3.1,3.3,2.1,3.4,3.3,2.15
14261,1,2.4,3.5,2.75,2.3,3.4,2.7,2.4,3.2,2.7,2.5,3.3,2.75
14262,2,2.55,3.25,2.75,2.55,3.1,2.6,2.5,3.2,2.6,2.62,3.4,2.7
14263,1,2.9,3.4,2.38,2.6,3.25,2.45,2.7,3.2,2.4,2.88,3.25,2.4
14264,0,2.25,3.5,3.0,2.15,3.4,2.9,2.1,3.3,3.1,2.3,3.3,3.0
14265,2,2.75,3.4,2.45,2.85,3.3,2.25,2.7,3.2,2.4,2.75,3.4,2.4
14266,2,1.8,3.6,4.33,1.75,3.4,4.2,1.8,3.4,4.0,1.83,3.6,4.2
14267,1,2.63,3.2,2.7,2.35,3.25,2.7,2.4,3.2,2.7,2.62,3.1,2.75
14268,1,2.3,3.4,3.0,2.4,3.2,2.7,2.4,3.2,2.7,2.3,3.4,2.9
14269,1,5.0,3.75,1.67,4.75,3.5,1.65,4.6,3.5,1.65,5.0,3.8,1.67
14270,2,8.0,4.75,1.36,7.25,4.75,1.33,7.3,4.5,1.35,7.5,4.75,1.4
14271,1,3.0,3.25,2.38,2.8,3.2,2.35,2.7,3.2,2.4,3.0,3.3,2.3
14272,2,2.5,3.4,2.7,2.4,3.1,2.75,2.4,3.2,2.7,2.5,3.25,2.75
14273,2,5.25,3.6,1.67,4.2,3.5,1.75,4.3,3.4,1.75,4.75,3.6,1.8
14274,1,1.83,3.75,4.0,1.85,3.5,3.6,1.75,3.4,4.3,1.95,3.6,3.8
14275,0,2.75,3.2,2.63,2.55,3.1,2.6,2.5,3.2,2.6,2.62,3.3,2.5
14276,1,2.5,3.3,2.75,2.3,3.3,2.75,2.1,3.3,3.1,2.5,3.25,2.7
14277,2,2.0,3.3,3.75,1.85,3.35,3.65,1.9,3.2,3.6,1.91,3.4,4.0
14278,1,2.4,3.3,2.88,2.3,3.25,2.7,2.3,3.1,2.8,2.25,3.2,2.75
14279,0,1.67,3.6,5.5,1.55,3.6,5.35,1.6,3.5,5.0,1.62,3.5,4.5
14280,2,1.53,3.75,7.0,1.5,3.75,5.75,1.5,3.8,5.5,1.53,3.75,7.0
14281,1,1.67,3.6,5.25,1.5,3.75,5.75,1.55,3.7,5.0,1.57,3.75,6.0
14282,1,1.91,3.4,4.0,1.7,3.45,4.25,1.9,3.2,3.6,1.83,3.4,4.5
14283,1,2.0,3.3,3.8,1.9,3.3,3.6,2.1,3.1,3.2,2.0,3.2,3.2
14284,0,4.0,3.4,1.91,4.1,3.4,1.75,3.5,3.3,1.9,3.75,3.3,1.8
14285,2,3.6,3.5,2.0,3.5,3.35,1.9,3.5,3.3,1.9,3.4,3.4,2.1
14286,2,3.7,3.4,2.0,3.6,3.4,1.85,3.3,3.2,2.0,3.75,3.3,2.0
14287,2,2.1,3.4,3.5,2.0,3.25,3.3,2.0,3.3,3.2,2.1,3.5,3.3
14288,1,2.05,3.3,3.6,2.0,3.25,3.3,2.0,3.2,3.3,2.0,3.5,3.6
14289,2,1.6,3.8,5.75,1.55,3.5,5.5,1.55,3.7,5.0,1.62,3.75,5.5
14290,0,2.0,3.5,3.6,2.0,3.3,3.25,1.85,3.2,3.8,1.91,3.4,4.0
14291,2,5.0,3.6,1.7,4.75,3.7,1.6,5.5,3.8,1.5,5.0,3.75,1.67
14292,1,2.1,3.4,3.4,2.1,3.25,3.05,2.0,3.2,3.3,2.1,3.3,3.5
14293,1,1.5,4.0,7.0,1.53,3.5,5.75,1.5,3.8,5.5,1.57,3.75,6.0
14294,2,1.67,3.6,5.25,1.55,3.6,5.35,1.7,3.4,4.3,1.57,3.75,6.0
14295,1,2.63,3.25,2.63,2.45,3.1,2.65,2.4,3.2,2.6,2.5,3.4,2.7
14296,1,1.73,3.5,4.33,1.65,3.5,4.5,1.7,3.4,4.3,1.8,3.5,4.5
14297,2,5.5,3.75,1.62,5.4,3.6,1.55,4.8,3.6,1.6,5.0,4.0,1.62
14298,1,2.0,3.3,3.8,1.95,3.1,3.7,2.0,3.2,3.3,2.0,3.4,3.75
14299,1,1.73,3.6,4.75,1.7,3.4,4.4,1.8,3.2,4.0,1.73,3.25,4.2
14300,1,1.67,3.75,5.0,1.6,3.5,5.0,1.65,3.5,4.5,1.62,3.75,5.5
14301,1,1.91,3.4,4.0,1.8,3.4,3.8,1.9,3.2,3.6,2.0,3.5,3.6
14302,1,1.85,3.6,4.0,1.85,3.3,3.75,1.8,3.2,4.0,1.91,3.4,4.0
14303,1,2.2,3.3,3.3,2.3,3.0,2.9,2.1,3.1,3.2,2.25,3.3,3.2
14304,1,2.1,3.3,3.5,2.1,3.25,3.1,2.0,3.2,3.3,2.0,3.5,3.6
14305,1,1.91,3.4,4.0,1.72,3.4,4.25,1.85,3.2,3.8,1.91,3.4,4.0
14306,2,5.0,3.75,1.67,4.6,3.5,1.65,4.3,3.4,1.7,5.0,3.5,1.73
14307,0,1.83,3.5,4.33,1.8,3.4,3.8,1.8,3.2,4.0,1.83,3.4,4.0
14308,2,2.2,3.3,3.25,2.15,3.3,3.2,2.1,3.1,3.2,2.2,3.3,3.25
14309,0,2.0,3.4,3.75,2.1,3.4,3.25,2.1,3.1,3.2,2.1,3.4,3.4
14310,1,2.5,3.25,2.8,2.45,3.1,2.85,2.4,3.1,2.7,2.5,3.3,2.75
14311,2,5.5,3.75,1.62,5.5,4.0,1.55,5.5,3.8,1.5,6.5,3.8,1.53
14312,1,1.83,3.4,4.5,1.8,3.4,4.33,1.75,3.3,4.2,1.8,3.5,4.5
14313,2,2.0,3.4,3.75,2.0,3.4,3.9,2.0,3.2,3.3,2.0,3.4,3.75
14314,0,2.15,3.3,3.4,2.1,3.3,3.3,2.2,3.1,3.0,2.2,3.3,3.3
14315,1,1.83,3.5,4.33,1.78,3.4,4.5,2.0,3.2,3.3,1.83,3.4,4.33
14316,0,1.73,3.6,4.75,1.78,3.4,4.5,1.7,3.4,4.3,1.73,3.5,5.0
14317,1,1.73,3.75,4.5,1.7,3.5,4.75,1.7,3.4,4.3,1.73,3.5,5.0
14318,0,1.73,3.5,5.0,1.75,3.4,4.05,1.75,3.3,4.2,1.8,3.5,4.5
14319,1,2.63,3.4,2.38,2.6,3.45,2.45,2.5,3.1,2.6,2.6,3.4,2.6
14320,1,1.36,4.75,8.5,1.42,4.2,7.25,1.4,4.0,6.5,1.4,4.5,8.0
14321,0,1.91,3.4,4.0,2.0,3.25,3.7,2.0,3.2,3.3,2.0,3.3,3.8
14322,1,4.5,3.5,1.8,4.1,3.6,1.8,4.2,3.3,1.75,3.75,3.5,1.73
14323,2,1.7,3.5,5.25,1.7,3.4,5.0,1.7,3.4,4.3,1.73,3.5,5.0
14324,2,6.5,3.8,1.53,7.0,4.1,1.44,5.5,3.8,1.5,7.0,4.0,1.5
14325,1,1.73,3.5,5.0,1.75,3.5,4.5,1.75,3.3,4.2,1.83,3.5,4.33
14326,1,1.67,3.75,5.0,1.7,3.5,4.4,1.65,3.5,4.5,1.67,3.8,5.0
14327,0,2.2,3.4,3.2,2.0,3.25,3.4,2.1,3.1,3.2,2.1,3.4,3.4
14328,0,5.5,4.0,1.57,5.75,3.6,1.55,4.8,3.6,1.6,5.5,4.0,1.57
14329,0,1.83,3.5,4.33,1.72,3.5,4.33,1.85,3.2,3.8,1.83,3.5,4.33
14330,2,2.3,3.25,3.1,2.2,3.25,2.95,2.0,3.2,3.3,2.3,3.2,3.2
14331,0,2.1,3.4,3.4,2.1,3.2,3.2,2.0,3.2,3.3,2.1,3.4,3.4
14332,0,2.1,3.3,3.5,2.05,3.2,3.3,2.1,3.2,3.1,2.1,3.3,3.5
14333,2,1.91,3.4,4.0,1.78,3.4,4.1,1.8,3.2,4.0,1.83,3.6,4.0
14334,0,1.83,3.5,4.33,1.8,3.4,4.0,1.8,3.2,4.0,1.83,3.5,4.33
14335,1,2.3,3.4,3.0,2.2,3.25,2.95,2.2,3.1,3.0,2.37,3.25,3.0
14336,0,1.95,3.5,3.8,1.9,3.4,3.6,1.9,3.2,3.6,1.95,3.6,3.8
14337,1,1.44,4.2,7.5,1.48,3.8,6.25,1.55,3.7,5.0,1.53,3.75,7.0
14338,0,1.62,3.8,5.5,1.48,4.1,5.5,1.6,3.6,4.8,1.61,3.8,5.5
14339,1,2.3,3.25,3.1,2.25,3.2,2.9,2.2,3.1,3.0,2.3,3.4,3.0
14340,2,2.63,3.4,2.55,2.45,3.25,2.6,2.55,3.1,2.55,2.6,3.3,2.62
14341,2,2.55,3.4,2.63,2.4,3.2,2.7,2.6,3.1,2.5,2.4,3.4,2.8
14342,2,5.0,4.0,1.62,4.5,3.6,1.67,4.3,3.4,1.7,5.0,3.75,1.67
14343,0,1.62,3.75,5.5,1.65,3.5,4.75,1.65,3.5,4.5,1.67,3.75,5.0
14344,2,2.0,3.3,3.75,2.0,3.25,3.4,1.9,3.2,3.6,2.0,3.2,3.2
14345,1,1.65,3.75,5.25,1.67,3.5,4.6,1.65,3.5,4.5,1.66,3.75,5.0
14346,1,1.67,3.8,5.0,1.65,3.6,4.6,1.7,3.4,4.3,1.66,3.75,5.0
14347,1,1.44,4.33,7.0,1.42,4.0,6.75,1.45,3.9,6.0,1.44,4.2,7.5
14348,1,1.36,4.75,8.0,1.4,4.5,6.25,1.37,4.1,7.0,1.4,4.6,7.5
14349,2,2.3,3.25,2.88,2.25,3.2,2.9,2.3,3.1,2.8,2.25,3.25,3.2
14350,2,2.15,3.4,3.25,2.2,3.25,2.95,2.2,3.1,3.0,2.2,3.4,3.2
14351,0,1.91,3.4,4.0,1.78,3.6,3.9,1.75,3.3,4.2,1.9,3.5,4.0
14352,2,1.91,3.5,4.0,1.75,3.6,4.0,1.7,3.4,4.3,1.83,3.4,4.33
14353,1,1.62,3.8,5.5,1.65,3.7,4.5,1.65,3.5,4.5,1.66,3.75,5.0
14354,1,1.8,3.6,4.33,1.85,3.4,3.7,1.9,3.2,3.6,1.9,3.6,3.75
14355,1,1.53,4.0,6.0,1.6,3.8,4.75,1.6,3.6,4.8,1.61,3.75,5.0
14356,1,1.8,3.75,4.2,1.75,3.6,4.0,1.75,3.3,4.2,1.83,3.5,4.33
14357,2,5.5,4.0,1.57,5.5,3.6,1.57,4.3,3.4,1.7,5.0,3.75,1.66
14358,1,1.83,3.5,4.2,1.91,3.4,3.5,1.9,3.2,3.6,1.95,3.6,3.6
14359,2,2.45,3.5,2.7,2.35,3.25,2.7,2.4,3.2,2.6,2.4,3.3,2.75
14360,1,2.63,3.25,2.63,2.4,3.25,2.65,2.4,3.1,2.7,2.6,3.2,2.75
14361,2,6.0,4.1,1.53,5.25,3.8,1.55,5.0,3.7,1.55,5.5,3.8,1.61
14362,0,2.55,3.4,2.63,2.4,3.25,2.65,2.45,3.0,2.55,2.6,3.3,2.62
14363,1,1.75,3.75,4.5,1.78,3.4,4.1,1.75,3.3,4.2,1.8,3.5,4.33
14364,1,1.75,3.75,4.5,1.7,3.7,4.2,1.75,3.4,4.3,1.72,3.75,4.6
14365,1,1.75,3.75,4.5,1.65,3.75,4.4,1.65,3.5,4.6,1.66,3.75,5.0
14366,1,1.75,4.0,4.2,1.78,3.4,4.1,1.75,3.4,4.3,1.8,3.75,4.2
14367,2,2.75,3.5,2.4,2.6,3.2,2.5,2.4,3.2,2.7,2.6,3.3,2.6
14368,1,6.5,4.5,1.44,5.75,4.0,1.48,5.7,3.8,1.5,5.5,4.33,1.53
14369,1,1.91,3.6,3.8,1.75,3.6,4.0,1.8,3.4,4.0,1.83,3.5,4.33
14370,1,1.91,3.6,3.75,2.0,3.25,3.4,2.0,3.3,3.3,2.0,3.4,3.75
14371,0,2.55,3.3,2.65,2.4,3.3,2.6,2.5,3.2,2.6,2.5,3.4,2.7
14372,1,1.36,5.0,7.5,1.4,4.5,6.0,1.4,4.1,7.0,1.44,4.5,7.0
14373,2,1.8,3.8,4.0,1.8,3.4,4.0,1.8,3.4,4.0,1.85,3.5,4.33
14374,2,2.05,3.4,3.6,1.95,3.5,3.3,2.0,3.3,3.3,2.0,3.5,3.6
14375,2,2.1,3.3,3.5,2.1,3.25,3.2,2.0,3.3,3.3,2.05,3.4,3.5
14376,1,1.83,3.75,4.0,1.78,3.4,4.1,1.9,3.3,3.7,1.9,3.4,3.75
14377,2,9.0,5.0,1.33,7.25,4.6,1.34,6.5,3.9,1.45,7.5,4.8,1.4
14378,1,4.0,3.75,1.83,3.7,3.4,1.85,3.3,3.3,2.0,3.75,3.5,1.95
14379,1,1.44,4.2,7.5,1.45,4.33,5.5,1.45,3.9,6.5,1.44,4.5,7.0
14380,0,1.67,3.75,5.0,1.7,3.5,4.5,1.75,3.4,4.3,1.75,3.6,4.75
14381,1,1.85,3.6,4.0,1.75,3.6,4.0,1.8,3.4,4.0,1.83,3.4,4.0
14382,2,3.6,3.4,2.05,3.6,3.25,1.95,3.3,3.3,2.0,3.75,3.4,2.1
14383,2,2.75,3.4,2.45,2.75,3.3,2.3,2.7,3.2,2.4,2.62,3.5,2.4
14384,1,2.8,3.4,2.4,2.5,3.3,2.5,2.6,3.2,2.5,2.62,3.4,2.5
14385,2,3.2,3.4,2.2,3.0,3.4,2.1,3.0,3.2,2.2,3.0,3.5,2.25
14386,2,2.8,3.4,2.4,2.8,3.25,2.3,2.6,3.2,2.5,2.8,3.4,2.4
14387,2,2.4,3.6,2.7,2.35,3.25,2.75,2.4,3.2,2.7,2.5,3.3,2.75
14388,2,2.0,3.5,3.6,2.0,3.4,3.25,2.0,3.3,3.3,2.0,3.6,3.5
14389,2,9.5,5.25,1.3,9.0,5.0,1.26,7.3,4.5,1.35,8.5,5.0,1.33
14390,1,2.0,3.6,3.5,1.91,3.4,3.5,2.1,3.3,3.1,2.05,3.6,3.3
14391,1,3.25,3.25,2.25,2.8,3.25,2.3,2.7,3.2,2.4,3.0,3.4,2.25
14392,2,3.6,3.5,2.0,3.5,3.4,1.91,3.3,3.3,2.0,3.5,3.4,2.05
14393,0,2.25,3.25,3.25,2.1,3.25,3.2,2.1,3.2,3.2,2.25,3.2,3.3
14394,0,2.38,3.4,2.88,2.3,3.2,2.85,2.55,3.2,2.55,2.4,3.3,2.9
14395,2,2.15,3.5,3.2,2.05,3.3,3.2,2.2,3.2,3.0,2.15,3.3,3.3
14396,2,2.0,3.3,3.8,2.0,3.25,3.4,2.2,3.2,3.0,2.05,3.5,3.4
14397,0,2.4,3.4,2.8,2.5,3.3,2.5,2.4,3.2,2.7,2.4,3.4,2.8
14398,2,9.5,5.5,1.29,8.75,4.6,1.3,7.0,4.1,1.4,9.0,5.0,1.36
14399,2,1.73,3.75,4.5,1.72,3.6,4.2,1.8,3.4,4.0,1.75,3.6,4.33
14400,0,2.38,3.4,2.88,2.2,3.3,2.95,2.2,3.2,3.0,2.4,3.3,2.9
14401,0,1.95,3.2,4.2,1.95,3.2,3.9,1.85,3.3,4.2,1.8,3.2,4.0
14402,0,3.5,3.0,2.25,3.25,3.25,2.15,3.05,3.0,2.4,3.2,3.0,2.1
14403,1,2.0,3.2,4.0,1.85,3.25,4.3,1.9,3.2,4.0,1.83,3.0,4.0
14404,0,3.6,3.1,2.15,3.5,3.25,2.18,3.4,3.25,2.1,3.4,3.0,2.0
14405,2,1.83,3.3,4.75,1.85,3.2,4.4,1.8,3.2,4.6,1.83,3.0,4.0
14406,1,1.57,3.6,6.5,1.55,3.5,6.5,1.5,3.8,6.7,1.5,3.5,6.0
14407,2,2.7,2.9,2.9,2.65,3.0,2.7,2.6,3.0,2.6,2.6,3.0,2.5
14408,2,3.75,3.2,2.05,3.9,3.25,1.95,3.4,3.2,2.0,3.5,3.2,1.91
14409,0,1.83,3.5,4.33,1.85,3.5,4.0,2.0,3.3,3.3,1.91,3.2,3.5
14410,1,1.62,3.5,6.0,1.65,3.4,5.55,1.6,3.6,5.0,1.57,3.3,5.5
14411,0,1.75,3.3,5.25,1.72,3.3,5.0,1.7,3.4,4.5,1.67,3.3,4.5
14412,2,3.25,3.0,2.38,2.95,3.1,2.4,2.75,3.0,2.5,3.0,2.88,2.25
14413,1,1.7,3.4,5.5,1.67,3.3,5.5,1.65,3.4,4.8,1.67,3.3,4.5
14414,1,2.1,3.1,3.8,2.0,3.1,3.9,2.1,3.1,3.3,2.0,3.0,3.4
14415,1,2.1,3.2,3.6,2.1,2.95,3.8,2.0,3.2,3.4,1.91,3.2,3.5
14416,1,1.9,3.25,4.33,1.88,3.1,4.5,1.9,3.1,3.9,1.8,3.0,4.33
14417,2,2.4,3.0,3.2,2.4,2.9,3.1,2.2,3.1,3.1,2.3,3.0,2.8
14418,2,1.9,3.25,4.33,1.88,3.2,4.25,1.9,3.2,3.8,1.83,3.0,4.0
14419,0,1.8,3.25,5.25,1.83,3.1,4.65,1.9,3.1,4.0,1.83,3.0,4.0
14420,2,2.2,3.0,3.6,2.2,2.95,3.5,2.1,3.1,3.3,2.1,3.0,3.2
14421,1,1.62,3.6,6.0,1.57,3.5,6.25,1.55,3.7,5.4,1.53,3.5,5.5
14422,2,2.1,3.0,3.9,2.05,3.1,3.7,2.0,3.2,3.4,2.0,3.0,3.4
14423,1,4.1,3.1,2.0,3.9,3.25,1.95,3.3,3.2,2.05,3.6,3.1,1.91
14424,0,2.05,3.25,3.75,2.15,2.75,3.95,2.1,2.9,3.5,1.91,3.0,3.75
14425,1,2.25,3.2,3.25,2.25,3.1,3.2,2.2,3.0,3.2,2.2,3.0,3.0
14426,2,1.8,3.25,5.0,1.75,3.25,5.0,1.75,3.3,4.4,1.73,3.2,4.33
14427,0,2.75,3.0,2.7,2.65,3.1,2.65,2.5,3.1,2.7,2.5,3.0,2.6
14428,2,2.75,3.0,2.75,2.65,2.95,2.75,2.6,3.0,2.6,2.6,2.8,2.6
14429,0,2.8,3.1,2.6,2.9,3.1,2.6,2.7,3.05,2.5,2.6,3.0,2.5
14430,1,2.5,3.0,3.0,2.45,3.1,3.1,2.3,3.1,2.9,2.38,2.88,2.8
14431,0,3.0,3.0,2.5,3.2,2.95,2.4,2.7,3.1,2.5,2.75,3.0,2.38
14432,1,2.2,3.1,3.5,2.05,3.1,3.9,2.0,3.15,3.45,1.91,3.1,3.6
14433,1,1.73,3.3,5.5,1.7,3.3,5.5,1.7,3.4,4.5,1.67,3.1,5.0
14434,0,1.85,3.2,4.75,1.8,3.25,4.75,1.8,3.4,4.0,1.8,3.2,4.0
14435,1,1.6,3.5,6.5,1.57,3.6,6.0,1.6,3.5,5.2,1.62,3.4,5.0
14436,1,1.8,3.25,5.0,1.75,3.3,5.0,1.8,3.3,4.2,1.73,3.2,4.33
14437,2,2.1,3.0,4.0,2.0,3.1,4.1,2.1,3.1,3.3,2.1,3.0,3.2
14438,1,1.53,3.8,6.5,1.55,3.5,7.25,1.6,3.6,5.0,1.5,3.5,6.0
14439,0,1.73,3.25,5.5,1.78,3.3,4.75,1.75,3.3,4.4,1.73,3.2,4.33
14440,1,1.73,3.5,5.0,1.7,3.4,5.25,1.8,3.3,4.1,1.67,3.3,4.5
14441,1,2.63,3.0,2.88,2.65,3.2,2.8,2.55,3.0,2.65,2.5,3.0,2.6
