,win,home_team_api_id,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,away_team_api_id,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA
2234,-1,8357,57,53,54,49,46,36,56,33,9789,57,53,54,49,46,36,56,33,7.5,4.75,1.0,6.75,5.0,1.4,7.0,4.0,1.45,7.0,4.33,1.44
2235,-1,8357,57,53,54,49,46,36,56,33,10189,57,53,54,49,46,36,56,33,3.75,3.5,1.0,4.1,3.6,1.83,4.0,3.4,1.8,4.33,3.6,1.8
2236,-1,8357,57,53,54,49,46,36,56,33,9810,57,53,54,49,46,36,56,33,3.25,3.25,2.0,3.0,3.4,2.3,3.0,3.3,2.25,3.0,3.2,2.37
2237,-1,8357,57,53,54,49,46,36,56,33,10269,57,53,54,49,46,36,56,33,3.0,3.4,2.0,2.9,3.4,2.3,2.9,3.3,2.3,3.1,3.4,2.25
2238,1,8358,52,61,62,50,42,30,50,39,8406,52,61,62,50,42,30,50,39,2.05,3.4,3.0,2.15,3.4,3.5,2.0,3.3,3.3,2.05,3.4,3.5
2239,-1,8358,52,61,62,50,42,30,50,39,9905,52,61,62,50,42,30,50,39,2.3,3.4,3.0,2.35,3.4,2.8,2.3,3.3,2.75,2.3,3.4,3.0
2240,-1,8358,52,61,62,50,42,30,50,39,9789,52,61,62,50,42,30,50,39,5.5,4.0,1.0,5.75,3.7,1.6,5.0,3.6,1.6,6.0,3.8,1.57
2241,0,8358,52,61,62,50,42,30,50,39,9823,52,61,62,50,42,30,50,39,9.0,5.5,1.0,9.5,5.0,1.31,7.3,4.5,1.35,9.0,5.0,1.33
2242,0,8358,52,61,62,50,42,30,50,39,8697,52,61,62,50,42,30,50,39,3.2,3.4,2.0,3.25,3.5,2.1,3.1,3.3,2.1,3.1,3.4,2.25
2243,-1,8358,52,61,62,50,42,30,50,39,9790,52,61,62,50,42,30,50,39,2.5,3.4,2.0,2.6,3.6,2.6,2.55,3.2,2.55,2.4,3.5,2.75
2244,-1,8358,52,61,62,50,42,30,50,39,8178,52,61,62,50,42,30,50,39,3.3,3.5,2.0,3.4,3.6,2.1,3.2,3.3,2.05,3.6,3.5,2.0
2245,0,8358,52,61,62,50,42,30,50,39,8177,52,61,62,50,42,30,50,39,2.6,3.4,2.0,2.55,3.5,2.55,2.5,3.3,2.55,2.5,3.4,2.7
2246,1,8358,52,61,62,50,42,30,50,39,8721,52,61,62,50,42,30,50,39,2.8,3.25,2.0,2.85,3.5,2.3,2.5,3.3,2.5,2.8,3.4,2.4
2247,1,8358,52,61,62,50,42,30,50,39,8722,52,61,62,50,42,30,50,39,2.25,3.5,3.0,2.3,3.5,2.85,2.45,3.3,2.6,2.38,3.4,2.88
2248,1,8358,52,61,62,50,42,30,50,39,8350,52,61,62,50,42,30,50,39,2.0,3.4,3.0,2.05,3.3,3.8,2.0,3.3,3.3,1.95,3.5,3.75
2249,0,8358,52,61,62,50,42,30,50,39,8226,52,61,62,50,42,30,50,39,2.3,3.4,3.0,2.3,3.4,3.1,2.3,3.2,2.8,2.25,3.4,3.1
2250,1,8358,52,61,62,50,42,30,50,39,9788,52,61,62,50,42,30,50,39,3.1,3.3,2.0,2.8,3.5,2.35,2.5,3.3,2.5,2.88,3.4,2.38
2251,0,8358,52,61,62,50,42,30,50,39,9904,52,61,62,50,42,30,50,39,2.38,3.4,2.0,2.4,3.4,2.8,2.45,3.3,2.6,2.4,3.4,2.8
2252,1,8358,52,61,62,50,42,30,50,39,10189,52,61,62,50,42,30,50,39,3.8,3.6,1.0,4.0,3.6,1.85,3.7,3.3,1.9,3.75,3.6,1.91
2253,0,8358,52,61,62,50,42,30,50,39,8165,52,61,62,50,42,30,50,39,2.1,3.4,3.0,2.15,3.3,3.3,2.1,3.2,3.2,2.1,3.4,3.4
2254,-1,8358,52,61,62,50,42,30,50,39,10269,52,61,62,50,42,30,50,39,3.3,3.5,2.0,3.4,3.6,2.1,3.1,3.3,2.1,3.2,3.4,2.2
2255,1,8358,50,47,47,41,34,41,42,50,8721,50,47,47,41,34,41,42,50,2.5,3.3,2.0,2.5,3.4,2.6,2.3,3.3,2.75,2.38,3.4,2.88
2256,1,8358,50,47,47,41,34,41,42,50,9790,50,47,47,41,34,41,42,50,3.0,3.4,2.0,3.0,3.3,2.25,2.6,3.2,2.5,3.0,3.4,2.3
2257,1,8358,50,47,47,41,34,41,42,50,9788,50,47,47,41,34,41,42,50,1.91,3.6,3.0,1.88,3.4,3.9,1.9,3.3,3.7,1.9,3.4,4.0
2258,1,8358,50,47,47,41,34,41,42,50,8226,50,47,47,41,34,41,42,50,2.6,3.25,2.0,2.5,3.35,2.6,2.3,3.2,2.8,2.5,3.4,2.7
2259,1,8358,50,47,47,41,34,41,42,50,10269,50,47,47,41,34,41,42,50,3.4,3.4,2.0,3.3,3.3,2.1,2.9,3.3,2.2,3.3,3.3,2.2
2260,-1,8358,50,47,47,41,34,41,42,50,8152,50,47,47,41,34,41,42,50,2.2,3.3,3.0,2.2,3.3,3.1,2.2,3.3,2.9,2.2,3.4,3.2
2261,-1,8358,50,47,47,41,34,41,42,50,9823,50,47,47,41,34,41,42,50,6.5,4.1,1.0,5.0,4.2,1.55,5.4,3.9,1.52,6.0,4.0,1.53
2262,0,8358,50,47,47,41,34,41,42,50,8165,50,47,47,41,34,41,42,50,2.38,3.2,3.0,2.2,3.25,3.15,2.0,3.3,3.3,2.2,3.3,3.3
2263,-1,8358,50,47,47,41,34,41,42,50,9789,50,47,47,41,34,41,42,50,5.5,3.75,1.0,5.25,3.75,1.6,4.4,3.5,1.7,5.0,3.75,1.67
2264,1,8358,50,47,47,41,34,41,42,50,9905,50,47,47,41,34,41,42,50,2.9,3.3,2.0,2.85,3.3,2.35,2.65,3.3,2.4,2.8,3.25,2.5
2265,-1,8358,50,47,47,41,34,41,42,50,8697,50,47,47,41,34,41,42,50,2.38,3.4,2.0,2.65,3.5,2.6,2.5,3.3,2.5,2.38,3.5,2.8
2266,0,8358,50,47,47,41,34,41,42,50,9810,50,47,47,41,34,41,42,50,2.1,3.4,3.0,2.15,3.4,3.1,2.1,3.3,3.1,2.1,3.4,3.4
2267,-1,8358,50,47,47,41,34,41,42,50,10189,50,47,47,41,34,41,42,50,3.1,3.3,2.0,3.1,3.3,2.2,2.9,3.3,2.2,3.25,3.4,2.2
2268,1,8358,50,47,47,41,34,41,42,50,8722,50,47,47,41,34,41,42,50,2.25,3.3,3.0,2.3,3.3,2.9,2.3,3.2,2.8,2.25,3.3,3.2
2269,1,8358,50,47,47,41,34,41,42,50,8350,50,47,47,41,34,41,42,50,2.25,3.25,3.0,2.2,3.3,3.1,2.1,3.3,3.1,2.25,3.4,3.1
2270,-1,8358,50,47,47,41,34,41,42,50,9904,50,47,47,41,34,41,42,50,2.5,3.3,2.0,2.45,3.45,2.6,2.5,3.3,2.5,2.4,3.4,2.8
2271,-1,8358,50,47,47,41,34,41,42,50,8178,50,47,47,41,34,41,42,50,4.33,3.6,1.0,4.2,3.3,1.85,4.0,3.0,1.9,4.0,3.75,1.83
2272,-1,8358,50,30,30,70,60,55,50,50,9823,50,30,30,70,60,55,50,50,6.0,3.8,1.0,6.0,3.7,1.55,6.0,3.6,1.57,5.0,3.3,1.62
2273,1,8358,50,30,30,70,60,55,50,50,9788,50,30,30,70,60,55,50,50,2.0,3.4,3.0,2.05,3.25,3.3,2.2,3.3,3.1,2.0,3.2,3.2
2274,1,8358,50,30,30,70,60,55,50,50,9905,50,30,30,70,60,55,50,50,2.4,3.3,2.0,2.4,3.25,2.8,2.25,3.2,3.05,2.38,3.2,2.6
2275,-1,8358,50,30,30,70,60,55,50,50,9904,50,30,30,70,60,55,50,50,2.25,3.25,3.0,2.1,3.3,3.3,2.1,3.3,3.35,2.1,3.2,3.0
2276,-1,8358,50,30,30,70,60,55,50,50,8177,50,30,30,70,60,55,50,50,2.5,3.3,2.0,2.6,3.2,2.6,2.4,3.3,2.8,2.38,3.2,2.6
2277,-1,8358,50,30,30,70,60,55,50,50,10269,50,30,30,70,60,55,50,50,4.0,3.5,1.0,3.8,3.25,1.95,3.6,3.3,2.0,3.75,3.4,2.0
2278,0,8358,50,30,30,70,60,55,50,50,10189,50,30,30,70,60,55,50,50,4.75,3.5,1.0,4.85,3.5,1.7,4.6,3.5,1.75,4.33,3.2,1.73
2279,-1,8358,50,30,30,70,60,55,50,50,8226,50,30,30,70,60,55,50,50,3.6,3.5,2.0,3.85,3.4,1.9,3.8,3.5,1.85,3.5,3.2,1.91
2280,0,8358,50,30,30,70,60,55,50,50,8722,50,30,30,70,60,55,50,50,2.1,3.3,3.0,2.25,3.2,3.1,2.2,3.2,3.2,2.1,3.3,2.88
2281,-1,8358,50,30,30,70,60,55,50,50,9810,50,30,30,70,60,55,50,50,2.2,3.3,3.0,2.25,3.25,2.9,2.2,3.3,3.1,2.2,3.25,2.75
2282,1,8358,50,30,30,70,60,55,50,50,9789,50,30,30,70,60,55,50,50,3.75,3.6,1.0,3.8,3.45,1.9,3.55,3.4,1.9,3.5,3.4,1.83
2283,1,8358,50,30,30,70,60,55,50,50,8721,50,30,30,70,60,55,50,50,3.1,3.4,2.0,3.3,3.5,2.15,2.75,3.4,2.25,2.75,3.25,2.2
2284,1,8358,50,30,30,70,60,55,50,50,8165,50,30,30,70,60,55,50,50,2.38,3.25,3.0,2.25,3.3,3.0,2.3,3.2,2.8,2.2,3.2,2.8
2285,-1,8358,50,30,30,70,60,55,50,50,8697,50,30,30,70,60,55,50,50,4.5,3.5,1.0,4.6,3.4,1.75,4.7,3.6,1.7,4.0,3.4,1.73
2286,0,8358,50,30,30,70,60,55,50,50,9790,50,30,30,70,60,55,50,50,3.6,3.4,2.0,3.55,3.3,1.95,3.35,3.3,2.1,3.4,3.25,1.91
2287,0,8358,50,30,30,70,60,55,50,50,9911,50,30,30,70,60,55,50,50,2.2,3.2,3.0,2.15,3.25,3.25,2.1,3.25,3.4,2.1,3.3,2.88
2288,-1,8358,50,30,30,70,60,55,50,50,8178,50,30,30,70,60,55,50,50,3.4,3.4,2.0,3.25,3.2,2.1,3.35,3.3,2.1,3.0,3.2,2.1
2289,1,8358,59,38,55,44,45,53,62,29,9810,59,38,55,44,45,53,62,29,2.63,3.5,2.0,2.6,3.25,2.65,2.4,3.3,2.75,2.5,3.4,2.7
2290,-1,8358,59,38,55,44,45,53,62,29,10269,59,38,55,44,45,53,62,29,2.25,3.4,3.0,2.4,3.3,2.85,2.4,3.3,2.75,2.25,3.5,3.0
2291,0,8358,59,38,55,44,45,53,62,29,9788,59,38,55,44,45,53,62,29,2.88,3.4,2.0,2.85,3.5,2.3,2.75,3.3,2.4,3.0,3.4,2.3
2292,0,8358,59,38,55,44,45,53,62,29,9790,59,38,55,44,45,53,62,29,2.4,3.3,3.0,2.45,3.25,2.8,2.4,3.3,2.75,2.37,3.25,3.0
2293,1,8358,59,38,55,44,45,53,62,29,10189,59,38,55,44,45,53,62,29,2.63,3.5,2.0,2.6,3.3,2.6,2.9,3.3,2.3,2.87,3.4,2.37
2294,-1,8358,59,38,55,44,45,53,62,29,9905,59,38,55,44,45,53,62,29,2.8,3.3,2.0,2.65,3.2,2.65,2.6,3.2,2.6,2.8,3.3,2.6
2295,1,8358,59,38,55,44,45,53,62,29,9823,59,38,55,44,45,53,62,29,7.0,4.2,1.0,5.25,4.2,1.55,5.4,3.7,1.6,7.0,4.33,1.5
2296,1,8358,59,38,55,44,45,53,62,29,8406,59,38,55,44,45,53,62,29,3.0,3.4,2.0,2.75,3.25,2.5,2.75,3.3,2.4,2.9,3.3,2.5
2297,-1,8358,59,38,55,44,45,53,62,29,8721,59,38,55,44,45,53,62,29,3.5,3.5,2.0,3.5,3.4,2.05,3.1,3.3,2.2,3.5,3.4,2.05
2298,1,8358,59,38,55,44,45,53,62,29,8722,59,38,55,44,45,53,62,29,2.6,3.2,2.0,2.7,3.0,2.7,2.5,3.2,2.75,2.62,3.2,2.88
2299,0,8358,59,38,55,44,45,53,62,29,8177,59,38,55,44,45,53,62,29,2.5,3.3,2.0,2.6,3.2,2.95,2.6,3.2,2.6,2.4,3.3,2.87
2300,0,8358,59,38,55,44,45,53,62,29,8178,59,38,55,44,45,53,62,29,4.2,3.75,1.0,4.4,3.5,1.8,3.9,3.5,1.85,4.33,3.75,1.75
2301,0,8358,59,38,55,44,45,53,62,29,9904,59,38,55,44,45,53,62,29,2.45,3.4,2.0,2.5,3.3,2.7,2.4,3.3,2.75,2.4,3.3,2.87
2302,-1,8358,59,38,55,44,45,53,62,29,8460,59,38,55,44,45,53,62,29,1.91,3.6,4.0,1.95,3.4,3.75,2.0,3.3,3.6,1.95,3.6,3.8
2303,-1,8358,59,38,55,44,45,53,62,29,9789,59,38,55,44,45,53,62,29,5.5,4.0,1.0,5.0,3.8,1.65,4.7,3.6,1.7,5.5,4.0,1.57
2304,-1,8358,59,38,55,44,45,53,62,29,8697,59,38,55,44,45,53,62,29,2.6,3.4,2.0,2.65,3.2,2.65,2.6,3.2,2.6,2.5,3.3,2.75
2305,0,8358,59,38,55,44,45,53,62,29,8226,59,38,55,44,45,53,62,29,3.1,3.5,2.0,3.0,3.3,2.3,2.6,3.2,2.6,3.0,3.4,2.3
2306,0,8358,39,48,55,33,44,59,60,39,9810,39,48,55,33,44,59,60,39,2.7,3.4,2.0,2.7,3.3,2.55,2.5,3.3,2.65,2.6,3.3,2.62
2307,0,8358,39,48,55,33,44,59,60,39,8177,39,48,55,33,44,59,60,39,2.38,3.4,2.0,2.4,3.4,2.8,2.3,3.3,2.9,2.5,3.3,2.75
2308,-1,8358,39,48,55,33,44,59,60,39,8721,39,48,55,33,44,59,60,39,3.75,3.4,2.0,3.5,3.6,2.0,3.2,3.3,2.15,3.75,3.4,2.0
2309,1,8358,39,48,55,33,44,59,60,39,9788,39,48,55,33,44,59,60,39,3.2,3.4,2.0,2.95,3.5,2.25,2.85,3.4,2.3,3.1,3.4,2.25
2310,-1,8358,39,48,55,33,44,59,60,39,8406,39,48,55,33,44,59,60,39,3.1,3.25,2.0,3.0,3.3,2.35,2.75,3.3,2.4,3.0,3.3,2.37
2311,1,8358,39,48,55,33,44,59,60,39,9776,39,48,55,33,44,59,60,39,2.1,3.4,3.0,2.0,3.5,3.5,2.0,3.3,3.6,2.0,3.4,3.75
2312,1,8358,39,48,55,33,44,59,60,39,9904,39,48,55,33,44,59,60,39,2.45,3.3,2.0,2.5,3.4,2.7,2.5,3.4,2.6,2.45,3.3,2.8
2313,0,8358,39,48,55,33,44,59,60,39,8226,39,48,55,33,44,59,60,39,2.63,3.5,2.0,2.65,3.5,2.5,2.65,3.3,2.5,2.6,3.4,2.6
2314,1,8358,39,48,55,33,44,59,60,39,8178,39,48,55,33,44,59,60,39,4.5,3.75,1.0,4.4,3.75,1.75,4.5,3.5,1.75,4.5,3.75,1.75
2315,1,8358,39,48,55,33,44,59,60,39,8165,39,48,55,33,44,59,60,39,2.15,3.3,3.0,2.15,3.3,3.4,2.1,3.3,3.3,2.05,3.4,3.5
2316,-1,8358,39,48,55,33,44,59,60,39,9789,39,48,55,33,44,59,60,39,9.0,5.0,1.0,7.25,5.25,1.35,7.1,4.8,1.37,8.5,5.0,1.33
2317,1,8358,39,48,55,33,44,59,60,39,8697,39,48,55,33,44,59,60,39,2.2,3.3,3.0,2.25,3.4,3.1,2.3,3.3,2.9,2.2,3.4,3.25
2318,-1,8358,39,48,55,33,44,59,60,39,10269,39,48,55,33,44,59,60,39,3.0,3.4,2.0,2.75,3.5,2.4,2.65,3.3,2.5,2.87,3.3,2.4
2319,0,8358,39,48,55,33,44,59,60,39,9823,39,48,55,33,44,59,60,39,13.0,5.5,1.0,9.25,6.25,1.25,9.0,5.0,1.3,10.0,6.0,1.25
2320,-1,8358,39,48,55,33,44,59,60,39,9790,39,48,55,33,44,59,60,39,2.6,3.4,2.0,2.6,3.4,2.6,2.5,3.3,2.65,2.5,3.5,2.62
2321,-1,8358,39,48,55,33,44,59,60,39,9905,39,48,55,33,44,59,60,39,2.25,3.4,3.0,2.3,3.4,3.0,2.3,3.3,2.9,2.37,3.25,3.0
2322,-1,8358,39,48,55,33,44,59,60,39,10189,39,48,55,33,44,59,60,39,3.6,3.6,1.0,3.5,3.7,1.95,3.5,3.4,2.0,3.75,3.6,1.9
2323,-1,8358,59,38,55,39,43,53,62,37,8697,59,38,55,39,43,53,62,37,2.5,3.4,2.0,2.7,3.6,2.55,2.8,3.2,2.3,2.5,3.1,2.5
2324,1,8358,59,38,55,39,43,53,62,37,8194,59,38,55,39,43,53,62,37,1.62,3.75,5.0,1.62,3.9,5.25,1.6,3.7,5.4,1.65,3.75,5.25
2325,1,8358,59,38,55,39,43,53,62,37,8226,59,38,55,39,43,53,62,37,2.4,3.4,2.0,2.3,3.4,3.1,2.25,3.2,2.9,2.3,3.4,3.0
2326,0,8358,59,38,55,39,43,53,62,37,8178,59,38,55,39,43,53,62,37,2.75,3.3,2.0,2.7,3.4,2.5,2.9,3.3,2.3,2.87,3.4,2.37
2327,0,8358,59,38,55,39,43,53,62,37,9810,59,38,55,39,43,53,62,37,2.05,3.4,3.0,2.0,3.5,3.6,2.1,3.3,3.3,2.05,3.4,3.5
2328,1,8358,59,38,55,39,43,53,62,37,9788,59,38,55,39,43,53,62,37,2.0,3.4,3.0,2.0,3.3,3.8,2.15,3.3,3.2,2.0,3.3,3.75
2329,1,8358,59,38,55,39,43,53,62,37,8357,59,38,55,39,43,53,62,37,1.7,3.6,5.0,1.7,3.5,5.0,1.73,3.5,4.6,1.67,3.6,5.25
2330,1,8358,59,38,55,39,43,53,62,37,8406,59,38,55,39,43,53,62,37,1.91,3.4,4.0,1.95,3.6,3.6,2.0,3.4,3.5,1.9,3.6,3.75
2331,0,8358,59,38,55,39,43,53,62,37,9790,59,38,55,39,43,53,62,37,2.0,3.5,3.0,2.05,3.6,3.3,2.2,3.3,3.1,2.1,3.5,3.25
2332,1,8358,59,38,55,39,43,53,62,37,9904,59,38,55,39,43,53,62,37,1.7,3.6,5.0,1.72,3.7,4.75,1.9,3.6,3.6,1.66,3.75,5.0
2333,-1,8358,59,38,55,39,43,53,62,37,10189,59,38,55,39,43,53,62,37,2.75,3.5,2.0,2.75,3.6,2.35,2.6,3.2,2.6,2.8,3.6,2.3
2334,0,8358,59,38,55,39,43,53,62,37,9905,59,38,55,39,43,53,62,37,2.5,3.3,2.0,2.5,3.2,2.8,2.4,3.3,2.65,2.5,3.3,2.75
2335,-1,8358,59,38,55,39,43,53,62,37,8721,59,38,55,39,43,53,62,37,1.91,3.5,4.0,1.91,3.5,3.9,2.0,3.3,3.6,1.9,3.4,4.0
2336,1,8358,59,38,55,39,43,53,62,37,10269,59,38,55,39,43,53,62,37,2.2,3.5,3.0,2.3,3.5,2.85,2.3,3.3,2.9,2.3,3.4,3.0
2337,-1,8358,59,38,55,39,43,53,62,37,9823,59,38,55,39,43,53,62,37,8.0,4.75,1.0,7.75,5.0,1.35,7.3,4.4,1.4,9.0,5.0,1.33
2338,1,8358,59,38,55,39,43,53,62,37,8165,59,38,55,39,43,53,62,37,2.1,3.5,3.0,2.2,3.5,3.3,2.2,3.3,3.1,2.2,3.5,3.1
2339,-1,8358,59,38,55,39,43,53,62,37,9789,59,38,55,39,43,53,62,37,5.5,3.75,1.0,5.5,4.0,1.65,5.1,3.6,1.65,5.5,3.75,1.62
2340,1,8370,45,44,44,44,47,63,51,59,9910,45,44,44,44,47,63,51,59,2.38,3.4,2.0,2.35,3.25,2.95,2.2,3.4,3.0,2.25,3.4,3.1
2341,-1,8370,45,44,44,44,47,63,51,59,8394,45,44,44,44,47,63,51,59,2.25,3.3,3.0,2.2,3.3,3.2,2.2,3.3,3.1,2.15,3.5,3.2
2342,1,8370,45,44,44,44,47,63,51,59,8305,45,44,44,44,47,63,51,59,2.2,3.3,3.0,2.25,3.2,3.25,2.4,3.3,2.75,2.25,3.25,3.2
2343,1,8370,45,44,44,44,47,63,51,59,8581,45,44,44,44,47,63,51,59,2.25,3.25,3.0,2.3,3.25,3.1,2.2,3.3,3.1,2.25,3.3,3.1
2344,1,8370,45,44,44,44,47,63,51,59,7878,45,44,44,44,47,63,51,59,2.2,3.3,3.0,2.15,3.3,3.3,2.1,3.2,3.2,2.15,3.25,3.2
2345,1,8370,45,44,44,44,47,63,51,59,8661,45,44,44,44,47,63,51,59,2.1,3.4,3.0,2.1,3.4,3.3,2.1,3.4,3.2,2.1,3.4,3.4
2346,1,8370,45,44,44,44,47,63,51,59,8558,45,44,44,44,47,63,51,59,1.91,3.4,4.0,1.91,3.4,4.0,2.0,3.3,3.6,2.0,3.4,3.75
2347,-1,8370,45,44,44,44,47,63,51,59,10281,45,44,44,44,47,63,51,59,1.75,3.5,4.0,1.78,3.5,4.6,1.85,3.45,4.0,1.8,3.5,4.5
2348,-1,8370,45,44,44,44,47,63,51,59,9864,45,44,44,44,47,63,51,59,1.85,3.4,4.0,1.91,3.2,4.4,1.9,3.45,3.8,1.9,3.5,3.75
2349,1,8370,45,44,44,44,47,63,51,59,9783,45,44,44,44,47,63,51,59,2.3,3.3,3.0,2.25,3.4,3.3,2.2,3.3,3.1,2.3,3.3,2.88
2350,-1,8370,45,44,44,44,47,63,51,59,8634,45,44,44,44,47,63,51,59,11.0,6.0,1.0,11.5,6.0,1.22,10.3,5.5,1.25,9.5,5.5,1.25
2351,-1,8370,45,44,44,44,47,63,51,59,8633,45,44,44,44,47,63,51,59,9.0,5.5,1.0,10.0,5.0,1.3,7.8,4.6,1.33,8.5,5.0,1.25
2352,0,8370,45,44,44,44,47,63,51,59,8315,45,44,44,44,47,63,51,59,2.05,3.6,3.0,2.1,3.3,3.4,2.0,3.3,3.6,2.15,3.4,3.3
2353,-1,8370,45,44,44,44,47,63,51,59,10267,45,44,44,44,47,63,51,59,3.6,3.3,2.0,3.75,3.3,2.0,3.5,3.4,2.0,3.6,3.5,2.0
2354,0,8370,45,44,44,44,47,63,51,59,8371,45,44,44,44,47,63,51,59,1.75,3.5,4.0,1.8,3.5,4.5,1.85,3.5,3.9,1.8,3.6,4.33
2355,-1,8370,45,44,44,44,47,63,51,59,8560,45,44,44,44,47,63,51,59,2.5,3.4,2.0,2.5,3.4,2.7,2.6,3.2,2.6,2.4,3.4,2.8
2356,0,8370,45,44,44,44,47,63,51,59,8302,45,44,44,44,47,63,51,59,2.8,3.25,2.0,2.65,3.3,2.55,2.6,3.2,2.5,2.75,3.3,2.5
2357,1,8370,45,44,44,44,47,63,51,59,9906,45,44,44,44,47,63,51,59,3.5,3.3,2.0,3.6,3.3,2.05,3.6,3.3,2.0,3.6,3.4,2.0
2358,1,8370,45,44,44,44,47,63,51,59,8603,45,44,44,44,47,63,51,59,2.25,3.3,3.0,2.25,3.25,3.2,2.3,3.3,2.9,2.3,3.4,3.0
2359,0,8370,29,44,44,44,47,54,52,63,9906,29,44,44,44,47,54,52,63,7.0,4.0,1.0,5.75,4.0,1.55,6.1,4.0,1.5,6.0,4.2,1.53
2360,-1,8370,29,44,44,44,47,54,52,63,8372,29,44,44,44,47,54,52,63,2.05,3.2,3.0,2.05,3.2,3.75,2.0,3.3,3.6,2.0,3.3,4.0
2361,1,8370,29,44,44,44,47,54,52,63,9910,29,44,44,44,47,54,52,63,2.7,3.3,2.0,2.8,3.1,2.65,2.6,3.2,2.6,2.62,3.4,2.62
2362,-1,8370,29,44,44,44,47,54,52,63,8302,29,44,44,44,47,54,52,63,3.3,3.4,2.0,3.1,3.2,2.3,3.3,3.3,2.1,3.2,3.4,2.2
2363,-1,8370,29,44,44,44,47,54,52,63,8558,29,44,44,44,47,54,52,63,2.3,3.4,3.0,2.3,3.4,3.2,2.3,3.3,2.9,2.3,3.4,3.1
2364,-1,8370,29,44,44,44,47,54,52,63,7869,29,44,44,44,47,54,52,63,1.67,3.75,5.0,1.73,3.45,5.0,1.75,3.5,4.5,1.7,3.5,5.5
2365,-1,8370,29,44,44,44,47,54,52,63,9783,29,44,44,44,47,54,52,63,1.75,3.5,5.0,1.8,3.4,4.5,1.85,3.45,4.0,1.8,3.5,4.5
2366,1,8370,29,44,44,44,47,54,52,63,10205,29,44,44,44,47,54,52,63,3.3,3.4,2.0,3.2,3.3,2.2,3.6,3.3,2.0,3.5,3.5,2.05
2367,1,8370,29,44,44,44,47,54,52,63,8581,29,44,44,44,47,54,52,63,1.67,3.75,5.0,1.75,3.5,4.75,1.7,3.7,4.5,1.72,3.6,5.0
2368,1,8370,29,44,44,44,47,54,52,63,7878,29,44,44,44,47,54,52,63,2.0,3.3,4.0,2.0,3.25,3.75,1.9,3.45,3.8,1.9,3.4,4.0
2369,1,8370,29,44,44,44,47,54,52,63,9864,29,44,44,44,47,54,52,63,2.5,3.4,2.0,2.55,3.0,2.9,2.5,3.3,2.65,2.5,3.4,2.7
2370,-1,8370,29,44,44,44,47,54,52,63,10268,29,44,44,44,47,54,52,63,1.73,3.5,5.0,1.8,3.4,4.5,1.8,3.5,4.2,1.8,3.5,4.33
2371,-1,8370,29,44,44,44,47,54,52,63,8633,29,44,44,44,47,54,52,63,13.0,7.0,1.0,11.5,6.5,1.25,12.0,5.5,1.22,10.0,6.5,1.25
2372,1,8370,29,44,44,44,47,54,52,63,9865,29,44,44,44,47,54,52,63,1.8,3.8,4.0,1.8,3.6,4.2,1.85,3.45,4.0,1.8,3.75,4.2
2373,-1,8370,29,44,44,44,47,54,52,63,8634,29,44,44,44,47,54,52,63,9.0,6.5,1.0,8.75,5.5,1.3,9.0,5.0,1.3,10.0,6.0,1.28
2374,1,8370,29,44,44,44,47,54,52,63,8315,29,44,44,44,47,54,52,63,3.1,3.4,2.0,3.1,3.2,2.3,2.9,3.3,2.3,0.0,0.0,0.0
2375,-1,8370,29,44,44,44,47,54,52,63,8560,29,44,44,44,47,54,52,63,1.85,3.8,4.0,1.85,3.75,3.8,1.85,3.45,4.0,1.91,3.75,3.75
2376,1,8370,29,44,44,44,47,54,52,63,8305,29,44,44,44,47,54,52,63,1.95,3.5,4.0,1.95,3.6,4.0,2.0,3.3,3.6,1.95,3.6,3.6
2377,0,8370,29,44,44,44,47,54,52,63,10267,29,44,44,44,47,54,52,63,4.0,3.6,1.0,4.1,3.7,1.91,4.2,3.5,1.8,4.0,3.6,1.85
2378,1,8370,45,44,44,44,47,63,51,59,9864,45,44,44,44,47,63,51,59,2.4,3.2,3.0,2.4,3.25,2.95,2.4,3.3,2.75,2.5,3.25,2.8
2379,-1,8370,45,44,44,44,47,63,51,59,8305,45,44,44,44,47,63,51,59,4.0,3.1,2.0,3.9,2.95,2.1,3.4,3.0,2.2,3.8,3.0,2.1
2380,-1,8370,45,44,44,44,47,63,51,59,8634,45,44,44,44,47,63,51,59,13.0,6.5,1.0,13.0,6.5,1.2,9.0,6.0,1.25,13.0,7.0,1.18
2381,1,8370,45,44,44,44,47,63,51,59,8560,45,44,44,44,47,63,51,59,2.9,3.4,2.0,2.75,3.4,2.45,3.3,3.3,2.1,3.0,3.4,2.3
2382,-1,8370,45,44,44,44,47,63,51,59,8315,45,44,44,44,47,63,51,59,3.75,3.6,1.0,3.9,3.6,1.85,3.6,3.3,2.0,3.6,3.6,1.95
2383,1,8370,45,44,44,44,47,63,51,59,8603,45,44,44,44,47,63,51,59,2.0,3.4,3.0,2.0,3.4,3.6,1.85,3.5,3.9,2.0,3.5,3.6
